172.23.0.1 - - [17/Dec/2020:09:35:15 +0000] "GET /node_modules/lit-html/lib/render.js HTTP/1.1" 200 1190 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:35:15 +0000] "GET /node_modules/lit-html/lib/template.js HTTP/1.1" 200 3303 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:35:15 +0000] "GET /node_modules/lit-html/lib/template-instance.js HTTP/1.1" 200 1874 "http://localhost/node_modules/lit-html/lit-html.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:35:15 +0000] "GET /node_modules/lit-html/lib/modify-template.js HTTP/1.1" 200 2013 "http://localhost/node_modules/lit-html/lib/shady-render.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:35:15 +0000] "GET /api/fetchUsers.php HTTP/1.1" 200 237 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
127.0.0.1 - - [17/Dec/2020:09:35:23 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.3.25 (internal dummy connection)"
172.23.0.1 - - [17/Dec/2020:09:35:23 +0000] "GET /oppgave3.html HTTP/1.1" 200 619 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:35:23 +0000] "GET /api/fetchUsers.php HTTP/1.1" 200 237 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
127.0.0.1 - - [17/Dec/2020:09:35:24 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.3.25 (internal dummy connection)"
127.0.0.1 - - [17/Dec/2020:09:35:31 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.3.25 (internal dummy connection)"
172.23.0.1 - - [17/Dec/2020:09:36:15 +0000] "-" 408 0 "-" "-"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /oppgave3.html HTTP/1.1" 200 913 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /node_modules/@webcomponents/webcomponentsjs/webcomponents-loader.js HTTP/1.1" 200 2430 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /js/components/users-list.js HTTP/1.1" 200 1081 "http://localhost/oppgave3.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
172.23.0.1 - - [17/Dec/2020:09:37:04 +0000] "GET /js/components/edit-user.js HTTP/1.1" 200 554 "http://localhost/js/components/users-list.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
